,id,product_uid,sw_in_title_ratio,sw_in_desc_ratio,sw_in_brand_name_ratio,sw_in_material_ratio,sn_in_title_ratio,sn_in_desc_ratio,relevance
392,1257,100218,0.3,0.3,0.2,0.3,0.3,0.3,3.0
393,1266,100221,0.3,0.3,0.2,0.2,0.3,0.3,2.33
394,1267,100222,1.3,0.3,0.2,0.3,0.3,0.3,3.0
395,1273,100224,1.3,1.3,0.2,0.2,0.3,0.3,2.67
396,1275,100224,2.3,2.3,0.2,0.2,0.3,0.3,3.0
397,1276,100224,3.3,3.3,0.2,0.2,0.3,0.3,3.0
398,1279,100225,1.3,1.3,0.2,0.3,0.3,0.3,2.67
399,1287,100227,0.3,2.3,0.2,0.2,0.3,0.3,2.67
400,1289,100227,2.3,2.3,1.0,0.2,0.3,0.3,2.67
401,1291,100227,1.3,3.3,1.0,0.2,0.3,0.3,2.0
402,1296,100228,1.3,1.3,0.2,0.3,0.3,0.3,1.67
403,1300,100229,0.3,0.3,0.2,0.2,0.3,0.3,2.67
404,1302,100229,1.3,1.3,0.2,0.2,0.3,0.3,3.0
405,1303,100230,1.3,1.3,0.2,0.3,0.3,0.3,2.67
406,1316,100232,0.3,1.3,0.2,0.3,0.3,0.3,1.0
407,1317,100232,1.3,1.3,0.2,0.3,0.3,0.3,2.33
408,1320,100232,2.3,2.3,1.0,0.3,0.3,0.3,2.67
409,1323,100233,0.3,0.3,0.2,0.2,0.3,0.3,2.75
410,1326,100235,1.3,2.3,1.0,0.2,0.3,0.3,2.67
411,1335,100237,1.3,2.3,0.2,0.3,0.3,0.3,2.67
412,1338,100237,2.3,2.3,1.0,0.3,0.3,0.3,2.0
413,1340,100237,1.3,1.3,0.2,0.3,0.3,0.3,3.0
414,1344,100239,1.3,2.3,0.2,0.3,0.3,0.3,1.67
415,1345,100239,1.3,2.3,0.2,0.3,0.3,0.3,2.0
416,1347,100239,1.3,1.3,0.2,0.3,0.3,0.3,2.67
417,1348,100239,0.3,1.3,0.2,0.3,0.3,0.3,2.67
418,1349,100239,2.3,2.3,0.2,0.3,0.3,0.3,2.67
419,1355,100241,0.3,0.3,0.2,0.2,0.3,0.3,1.67
420,1356,100241,1.3,2.3,1.0,0.2,0.3,0.3,3.0
421,1357,100241,3.3,0.3,1.0,0.2,0.3,0.3,3.0
422,1359,100242,1.3,2.3,1.0,0.3,0.3,0.3,1.67
423,1364,100245,1.3,3.3,0.2,0.2,0.3,0.3,1.67
424,1366,100246,2.3,2.3,0.2,0.3,0.3,1.3,2.33
425,1377,100248,0.3,0.3,0.2,0.3,1.3,1.3,1.33
426,1387,100248,0.3,0.3,0.2,0.3,0.3,0.3,1.67
427,1388,100248,2.3,2.3,0.2,0.3,0.3,0.3,1.0
428,1394,100249,0.3,0.3,0.2,0.3,0.3,0.3,2.33
429,1395,100249,1.3,2.3,0.2,0.3,0.3,0.3,1.67
430,1397,100249,0.3,1.3,0.2,0.3,0.3,0.3,3.0
431,1399,100249,4.3,5.3,1.0,0.3,0.3,0.3,2.67
432,1401,100249,2.3,2.3,1.0,0.3,0.3,0.3,3.0
433,1403,100249,2.3,4.3,0.2,0.3,0.3,0.3,2.33
434,1405,100250,3.3,3.3,0.2,0.3,0.3,0.3,3.0
435,1408,100251,0.3,0.3,0.2,0.3,2.3,2.3,3.0
436,1414,100252,0.3,0.3,0.2,0.2,0.3,0.3,2.67
437,1419,100253,2.3,2.3,0.2,0.3,0.3,0.3,3.0
438,1422,100254,1.3,1.3,0.2,0.3,1.3,1.3,2.0
439,1427,100255,2.3,2.3,0.2,0.2,0.3,0.3,3.0
440,1431,100256,1.3,1.3,0.2,0.3,1.3,0.3,1.33
441,1433,100256,2.3,2.3,0.2,0.3,0.3,0.3,2.33
442,1434,100256,2.3,1.3,0.2,0.3,0.3,0.3,2.67
443,1436,100256,0.3,0.3,0.2,0.3,0.3,0.3,1.33
444,1439,100257,0.3,0.3,0.2,0.2,0.3,0.3,2.67
445,1443,100257,2.3,2.3,0.2,0.2,0.3,0.3,2.0
446,1444,100257,0.3,0.3,0.2,0.2,0.3,0.3,2.33
447,1449,100259,1.3,1.3,0.2,0.3,0.3,0.3,2.0
448,1453,100259,1.3,2.3,0.2,0.3,0.3,0.3,1.33
449,1454,100259,1.3,2.3,0.2,0.3,0.3,0.3,1.33
450,1458,100260,1.3,1.3,0.2,0.2,0.3,0.3,2.67
451,1468,100263,2.3,1.3,0.2,0.3,0.3,0.3,3.0
452,1471,100263,2.3,2.3,0.2,0.3,0.3,0.3,2.67
453,1472,100263,0.3,0.3,0.2,0.3,0.3,0.3,1.0
454,1473,100263,0.3,0.3,0.2,0.3,0.3,0.3,1.33
455,1479,100264,0.3,1.3,0.2,0.3,0.3,0.3,2.0
456,1481,100264,3.3,4.3,0.2,0.3,0.3,0.3,2.67
457,1483,100264,1.3,1.3,0.2,0.3,0.3,0.3,3.0
458,1486,100264,0.3,1.3,1.0,0.3,0.3,0.3,1.33
459,1487,100264,1.3,1.3,1.0,0.3,0.3,0.3,2.0
460,1490,100264,2.3,3.3,0.2,0.3,0.3,0.3,2.67
461,1491,100264,3.3,3.3,0.2,0.3,0.3,0.3,2.0
462,1492,100264,1.3,1.3,0.2,0.3,0.3,0.3,2.33
463,1496,100264,1.3,2.3,0.2,0.3,0.3,0.3,2.33
464,1497,100264,1.3,3.3,0.2,0.3,0.3,0.3,2.0
465,1501,100264,1.3,1.3,0.2,0.3,0.3,0.3,2.33
466,1504,100265,0.3,0.3,0.2,0.3,0.3,0.3,2.33
467,1506,100265,1.3,2.3,0.2,0.3,0.3,0.3,1.33
468,1509,100265,0.3,0.3,0.2,0.3,0.3,0.3,2.67
469,1512,100265,1.3,2.3,0.2,0.3,0.3,0.3,3.0
470,1528,100267,1.3,3.3,0.2,0.3,0.3,0.3,2.0
471,1538,100269,2.3,1.3,1.0,0.3,0.3,0.3,2.67
472,1542,100270,1.3,1.3,0.2,0.2,0.3,0.3,2.67
473,1546,100270,2.3,2.3,1.0,0.2,0.3,0.3,3.0
474,1548,100272,1.3,2.3,0.2,0.2,0.3,0.3,2.0
475,1554,100272,2.3,0.3,0.2,0.2,0.3,0.3,2.67
476,1560,100272,1.3,1.3,0.2,0.2,0.3,0.3,2.67
477,1561,100272,3.3,3.3,1.0,0.2,0.3,0.3,2.33
478,1562,100272,2.3,2.3,1.0,0.2,0.3,0.3,2.0
479,1568,100272,2.3,1.3,0.2,0.2,0.3,0.3,2.33
480,1569,100272,4.3,4.3,1.0,0.2,0.3,0.3,2.67
481,1571,100272,0.3,0.3,0.2,0.2,0.3,0.3,2.33
482,1572,100273,1.3,2.3,0.2,0.3,0.3,0.3,3.0
483,1576,100274,0.3,0.3,0.2,0.3,1.3,1.3,3.0
484,1577,100274,1.3,1.3,1.0,0.3,1.3,1.3,1.67
485,1578,100274,2.3,2.3,0.2,0.3,0.3,0.3,1.67
486,1587,100277,1.3,2.3,0.2,0.3,0.3,0.3,1.33
487,1588,100277,0.3,2.3,0.2,0.3,0.3,0.3,2.67
488,1593,100279,1.3,2.3,1.0,0.3,0.3,0.3,1.33
489,1595,100280,1.3,1.3,0.2,0.3,1.3,1.3,3.0
490,1609,100282,0.3,0.3,0.2,0.3,0.3,0.3,1.0
491,1610,100282,1.3,2.3,0.2,0.3,0.3,0.3,2.67
492,1612,100282,0.3,2.3,0.2,0.3,0.3,0.3,1.67
493,1616,100282,0.3,0.3,0.2,0.3,0.3,0.3,1.0
494,1617,100282,1.3,1.3,0.2,0.3,0.3,0.3,2.0
495,1622,100283,2.3,1.3,1.0,0.3,0.3,0.3,2.67
496,1624,100283,3.3,3.3,0.2,0.3,0.3,0.3,2.67
497,1627,100284,1.3,1.3,0.2,0.3,0.3,0.3,2.67
498,1633,100285,0.3,1.3,0.2,0.3,0.3,0.3,1.67
499,1634,100285,1.3,3.3,0.2,0.3,0.3,0.3,1.33
500,1637,100286,2.3,2.3,0.2,0.2,0.3,0.3,3.0
501,1640,100286,2.3,1.3,0.2,0.2,0.3,0.3,2.67
502,1643,100286,2.3,2.3,1.0,0.2,1.3,1.3,3.0
503,1645,100287,3.3,3.3,0.2,0.3,0.3,0.3,2.33
504,1647,100287,1.3,1.3,0.2,0.3,0.3,0.3,1.33
505,1648,100287,1.3,1.3,0.2,0.3,0.3,0.3,1.33
506,1653,100288,0.3,0.3,0.2,0.3,0.3,0.3,1.33
507,1654,100289,0.3,0.3,0.2,0.3,0.3,0.3,2.0
508,1655,100289,3.3,3.3,0.2,0.3,1.3,0.3,2.67
509,1656,100289,2.3,2.3,0.2,0.3,0.3,0.3,2.0
510,1657,100289,2.3,2.3,0.2,0.3,0.3,0.3,3.0
511,1661,100290,3.3,3.3,1.0,0.2,0.3,0.3,2.67
512,1664,100292,3.3,1.3,1.0,0.3,0.3,0.3,2.33
513,1667,100292,0.3,2.3,0.2,0.3,0.3,0.3,1.0
514,1669,100293,1.3,1.3,0.2,0.3,0.3,0.3,3.0
515,1670,100294,0.3,1.3,0.2,0.3,0.3,0.3,2.33
516,1671,100294,0.3,0.3,0.2,0.3,0.3,0.3,2.0
517,1672,100294,1.3,1.3,0.2,0.3,0.3,0.3,2.0
518,1673,100294,1.3,1.3,0.2,0.3,0.3,0.3,2.0
519,1675,100294,1.3,1.3,0.2,0.3,1.3,0.3,2.33
520,1677,100294,3.3,3.3,0.2,0.3,0.3,0.3,2.0
521,1681,100295,0.3,0.3,0.2,0.3,0.3,0.3,3.0
522,1691,100297,1.3,1.3,0.2,0.3,1.3,1.3,2.0
523,1692,100297,2.3,2.3,0.2,0.3,0.3,0.3,2.67
524,1696,100297,3.3,0.3,1.0,0.3,1.3,0.3,2.67
525,1702,100299,1.3,1.3,0.2,0.2,0.3,0.3,3.0
526,1703,100299,1.3,1.3,0.2,0.2,0.3,0.3,3.0
527,1704,100299,1.3,0.3,0.2,0.2,0.3,0.3,3.0
528,1705,100299,2.3,1.3,0.2,0.2,0.3,0.3,2.33
529,1713,100299,1.3,0.3,0.2,0.2,0.3,0.3,3.0
530,1715,100299,2.3,1.3,0.2,0.2,0.3,0.3,2.33
531,1721,100302,1.3,1.3,0.2,0.3,0.3,0.3,1.33
532,1722,100303,0.3,1.3,0.2,0.3,0.3,0.3,2.67
533,1724,100304,2.3,2.3,0.2,0.2,0.3,0.3,2.0
534,1726,100304,2.3,2.3,0.2,0.2,0.3,0.3,1.67
535,1731,100306,1.3,1.3,1.0,0.2,0.3,0.3,2.33
536,1733,100306,2.3,2.3,1.0,0.2,0.3,0.3,2.33
537,1738,100306,1.3,1.3,1.0,0.2,0.3,0.3,3.0
538,1740,100306,0.3,0.3,0.2,0.2,0.3,0.3,2.0
539,1741,100306,2.3,2.3,0.2,0.2,0.3,0.3,2.67
540,1742,100306,1.3,1.3,1.0,0.2,0.3,0.3,2.67
541,1746,100307,3.3,4.3,1.0,0.3,1.3,1.3,3.0
542,1749,100307,2.3,2.3,0.2,0.3,0.3,0.3,2.0
543,1753,100307,1.3,3.3,1.0,0.3,0.3,0.3,2.33
544,1762,100307,1.3,1.3,1.0,0.3,0.3,0.3,2.33
545,1765,100308,2.3,2.3,1.0,0.3,0.3,0.3,1.33
546,1771,100310,1.3,1.3,0.2,0.3,0.3,0.3,2.67
547,1774,100311,2.3,2.3,0.2,0.3,0.3,0.3,3.0
548,1777,100312,1.3,1.3,1.0,0.3,0.3,0.3,3.0
549,1779,100313,0.3,1.3,0.2,0.3,0.3,0.3,2.33
550,1780,100313,0.3,1.3,0.2,0.3,0.3,0.3,2.67
551,1782,100313,0.3,2.3,0.2,0.3,0.3,0.3,1.67
552,1784,100314,2.3,2.3,0.2,0.2,0.3,0.3,3.0
553,1785,100314,2.3,2.3,0.2,0.2,0.3,0.3,2.67
554,1786,100315,0.3,0.3,0.2,0.2,0.3,0.3,2.0
555,1790,100315,1.3,2.3,1.0,0.2,1.3,1.3,3.0
556,1797,100316,4.3,4.3,1.0,0.3,0.3,0.3,2.0
557,1804,100317,2.3,1.3,0.2,0.3,0.3,0.3,3.0
558,1805,100317,2.3,2.3,0.2,0.3,0.3,0.3,3.0
559,1811,100320,3.3,3.3,1.0,1.0,0.3,0.3,2.33
560,1815,100320,3.3,3.3,1.0,0.2,0.3,0.3,1.67
561,1816,100320,2.3,2.3,1.0,1.0,0.3,0.3,2.0
562,1818,100320,1.3,1.3,1.0,0.2,0.3,0.3,3.0
563,1821,100321,1.3,1.3,1.0,0.2,0.3,0.3,3.0
564,1824,100321,3.3,3.3,1.0,1.0,0.3,0.3,2.33
565,1829,100322,1.3,1.3,0.2,0.3,0.3,0.3,3.0
566,1830,100323,2.3,0.3,0.2,0.2,1.3,1.3,2.67
567,1835,100323,2.3,0.3,0.2,0.2,0.3,0.3,3.0
568,1841,100326,1.3,1.3,0.2,0.3,0.3,0.3,2.0
569,1844,100326,2.3,2.3,0.2,0.3,0.3,0.3,3.0
570,1845,100326,2.3,0.3,0.2,0.3,0.3,0.3,2.67
571,1846,100326,2.3,2.3,0.2,0.3,0.3,0.3,2.0
572,1847,100327,1.3,1.3,0.2,0.2,0.3,0.3,2.33
573,1848,100327,0.3,1.3,0.2,0.2,0.3,0.3,3.0
574,1851,100327,1.3,1.3,0.2,0.2,0.3,0.3,2.0
575,1852,100328,4.3,3.3,0.2,1.0,0.3,0.3,2.67
576,1853,100328,1.3,2.3,0.2,0.2,0.3,0.3,3.0
577,1855,100328,1.3,2.3,0.2,0.2,0.3,0.3,2.33
578,1858,100329,1.3,1.3,0.2,0.2,0.3,0.3,3.0
579,1861,100329,1.3,1.3,0.2,0.2,0.3,0.3,1.67
580,1862,100330,1.3,2.3,0.2,0.2,0.3,0.3,1.33
581,1867,100331,2.3,1.3,1.0,0.3,0.3,0.3,3.0
582,1868,100331,1.3,3.3,1.0,0.3,0.3,0.3,2.67
583,1870,100331,1.3,3.3,1.0,0.3,0.3,0.3,2.67
584,1872,100332,0.3,0.3,0.2,0.2,1.3,0.3,3.0
585,1875,100334,1.3,2.3,1.0,0.3,0.3,0.3,2.0
586,1881,100335,1.3,1.3,0.2,0.3,0.3,0.3,2.67
587,1883,100335,0.3,1.3,0.2,0.3,0.3,0.3,1.67
588,1894,100337,4.3,4.3,1.0,0.2,0.3,0.3,3.0
589,1896,100337,2.3,3.3,1.0,0.2,0.3,0.3,3.0
590,1899,100337,1.3,1.3,0.2,0.2,0.3,0.3,2.67
591,1907,100339,1.3,1.3,0.2,0.3,0.3,0.3,3.0
592,1914,100341,0.3,0.3,0.2,0.2,0.3,0.3,2.33
593,1915,100342,1.3,1.3,0.2,0.3,0.3,0.3,3.0
594,1918,100342,1.3,1.3,0.2,0.3,0.3,0.3,2.33
595,1920,100342,1.3,2.3,0.2,0.3,0.3,0.3,2.67
596,1921,100343,2.3,2.3,1.0,0.3,1.3,1.3,3.0
597,1922,100343,2.3,3.3,1.0,0.3,1.3,1.3,2.67
598,1923,100343,1.3,2.3,1.0,0.3,0.3,0.3,2.33
599,1924,100343,1.3,2.3,0.2,0.3,0.3,0.3,2.33
600,1927,100343,1.3,2.3,0.2,0.3,0.3,0.3,3.0
601,1931,100343,2.3,3.3,1.0,0.3,0.3,0.3,2.33
602,1933,100343,2.3,3.3,1.0,0.3,0.3,0.3,2.33
603,1939,100344,1.3,0.3,0.2,0.3,0.3,0.3,3.0
604,1941,100345,0.3,0.3,0.2,0.2,0.3,0.3,1.0
605,1943,100345,2.3,2.3,0.2,0.2,0.3,0.3,2.33
606,1956,100349,2.3,1.3,1.0,1.0,0.3,0.3,3.0
607,1959,100350,2.3,2.3,1.0,0.2,0.3,0.3,3.0
608,1961,100350,2.3,0.3,0.2,0.2,0.3,0.3,2.33
609,1963,100351,0.3,0.3,0.2,0.3,0.3,0.3,2.67
610,1964,100351,0.3,1.3,0.2,0.3,0.3,0.3,2.0
611,1966,100351,0.3,0.3,0.2,0.3,0.3,0.3,1.0
612,1967,100352,2.3,2.3,0.2,0.3,0.3,0.3,2.0
613,1970,100352,2.3,2.3,0.2,0.3,0.3,0.3,2.0
614,1977,100354,0.3,1.3,0.2,0.2,0.3,0.3,1.33
615,1979,100354,0.3,2.3,0.2,0.2,0.3,0.3,2.33
616,1982,100354,1.3,2.3,0.2,1.0,0.3,0.3,1.33
617,1983,100354,0.3,2.3,0.2,0.2,0.3,0.3,2.0
618,1987,100355,1.3,0.3,1.0,0.3,1.3,1.3,3.0
619,1989,100356,0.3,1.3,0.2,0.2,0.3,0.3,1.67
620,1994,100356,0.3,2.3,0.2,0.2,0.3,0.3,2.0
621,1998,100357,0.3,1.3,0.2,0.3,1.3,1.3,2.33
622,2000,100357,1.3,1.3,0.2,0.3,1.3,1.3,2.0
623,2001,100357,1.3,2.3,0.2,0.3,1.3,1.3,2.67
624,2002,100357,2.3,2.3,0.2,0.3,1.3,1.3,2.33
625,2003,100357,1.3,1.3,0.2,0.3,1.3,1.3,2.0
626,2006,100357,1.3,3.3,0.2,0.3,0.3,0.3,2.0
627,2008,100357,4.3,2.3,0.2,0.3,0.3,0.3,2.33
628,2011,100358,0.3,0.3,0.2,0.3,1.3,1.3,2.33
629,2013,100358,0.3,1.3,0.2,0.3,0.3,0.3,3.0
630,2019,100359,0.3,0.3,0.2,0.2,0.3,0.3,1.0
631,2021,100359,0.3,0.3,0.2,0.2,0.3,0.3,2.33
632,2022,100359,2.3,4.3,0.2,1.0,0.3,0.3,2.0
633,2023,100359,1.3,2.3,0.2,1.0,0.3,0.3,1.67
634,2024,100359,0.3,0.3,0.2,0.2,0.3,0.3,1.0
635,2025,100360,1.3,1.3,0.2,0.3,0.3,0.3,2.0
636,2029,100361,0.3,0.3,0.2,0.3,0.3,0.3,1.0
637,2037,100364,2.3,2.3,0.2,0.3,0.3,0.3,2.33
638,2039,100365,2.3,2.3,0.2,0.3,0.3,0.3,2.67
639,2041,100365,1.3,1.3,1.0,0.3,0.3,0.3,2.33
640,2042,100365,0.3,0.3,0.2,0.3,0.3,0.3,1.67
641,2047,100367,0.3,2.3,0.2,0.3,0.3,0.3,3.0
642,2050,100368,2.3,1.3,0.2,0.2,0.3,0.3,2.0
643,2052,100368,0.3,0.3,0.2,0.2,0.3,0.3,2.67
644,2056,100368,1.3,2.3,0.2,0.2,0.3,0.3,2.75
645,2060,100368,0.3,0.3,0.2,0.2,0.3,0.3,1.67
646,2062,100370,0.3,0.3,0.2,0.2,0.3,0.3,2.0
647,2064,100370,0.3,0.3,0.2,0.2,0.3,0.3,2.0
648,2065,100370,0.3,0.3,0.2,0.2,0.3,0.3,1.67
649,2066,100370,1.3,1.3,0.2,0.2,0.3,0.3,2.33
650,2070,100370,2.3,2.3,0.2,0.2,0.3,0.3,2.67
651,2073,100370,2.3,2.3,0.2,1.0,0.3,0.3,2.67
652,2074,100370,0.3,0.3,0.2,0.2,0.3,0.3,2.67
653,2081,100373,2.3,2.3,0.2,0.2,0.3,0.3,2.67
654,2082,100373,1.3,2.3,0.2,0.2,0.3,0.3,2.0
655,2083,100373,1.3,3.3,0.2,0.2,0.3,0.3,2.33
656,2085,100374,2.3,3.3,1.0,0.3,0.3,0.3,2.67
657,2086,100374,1.3,1.3,1.0,0.3,0.3,0.3,3.0
658,2088,100374,1.3,1.3,0.2,0.3,1.3,1.3,1.0
659,2089,100374,0.3,1.3,0.2,0.3,0.3,0.3,1.0
660,2095,100375,0.3,0.3,0.2,0.3,0.3,0.3,2.33
661,2097,100376,3.3,3.3,1.0,0.2,0.3,0.3,3.0
662,2098,100376,2.3,2.3,1.0,0.2,1.3,1.3,3.0
663,2103,100378,0.3,0.3,0.2,0.3,0.3,0.3,1.67
664,2106,100378,0.3,0.3,0.2,0.3,0.3,0.3,1.5
665,2107,100378,2.3,2.3,0.2,0.3,0.3,0.3,3.0
666,2109,100379,3.3,3.3,1.0,0.3,0.3,0.3,3.0
667,2113,100380,1.3,2.3,0.2,0.2,0.3,0.3,3.0
668,2115,100380,1.3,2.3,1.0,1.0,0.3,0.3,2.33
669,2117,100380,0.3,1.3,0.2,0.2,0.3,0.3,3.0
670,2118,100380,1.3,2.3,0.2,1.0,0.3,0.3,2.33
671,2126,100381,0.3,0.3,0.2,0.2,1.3,1.3,3.0
672,2130,100383,2.3,1.3,0.2,1.0,0.3,0.3,2.33
673,2133,100383,2.3,1.3,0.2,0.2,0.3,0.3,2.33
674,2136,100383,1.3,1.3,0.2,1.0,0.3,0.3,2.0
675,2137,100383,0.3,0.3,0.2,0.2,0.3,0.3,2.33
676,2139,100384,1.3,2.3,0.2,0.3,1.3,1.3,1.33
677,2146,100384,1.3,2.3,0.2,0.3,0.3,0.3,1.67
678,2148,100384,1.3,1.3,0.2,0.3,0.3,0.3,2.33
679,2149,100385,2.3,2.3,0.2,0.3,0.3,0.3,3.0
680,2151,100385,0.3,0.3,0.2,0.3,0.3,0.3,2.67
681,2153,100386,0.3,1.3,0.2,0.3,0.3,0.3,1.33
682,2154,100386,1.3,1.3,0.2,0.3,0.3,0.3,3.0
683,2157,100386,1.3,2.3,0.2,0.3,0.3,0.3,1.67
684,2158,100387,1.3,1.3,0.2,0.2,0.3,0.3,2.67
685,2160,100388,1.3,0.3,0.2,0.2,0.3,0.3,1.33
686,2163,100388,1.3,0.3,0.2,0.2,0.3,0.3,3.0
687,2166,100388,2.3,1.3,1.0,0.2,0.3,0.3,1.67
688,2167,100388,2.3,1.3,1.0,0.2,0.3,0.3,2.0
689,2169,100388,3.3,1.3,1.0,0.2,0.3,0.3,2.0
690,2173,100388,3.3,1.3,0.2,0.2,0.3,0.3,3.0
691,2176,100388,1.3,0.3,0.2,0.2,0.3,0.3,3.0
692,2181,100390,1.3,3.3,0.2,0.3,1.3,1.3,2.67
693,2182,100390,2.3,2.3,0.2,0.3,1.3,1.3,3.0
694,2188,100390,3.3,4.3,0.2,0.3,0.3,0.3,3.0
695,2189,100390,2.3,4.3,0.2,0.3,0.3,0.3,3.0
696,2190,100390,2.3,3.3,0.2,0.3,0.3,0.3,2.33
697,2201,100393,0.3,0.3,0.2,0.2,0.3,0.3,1.0
698,2204,100393,0.3,0.3,0.2,0.2,0.3,0.3,1.0
699,2206,100393,1.3,1.3,0.2,0.2,0.3,0.3,2.0
700,2210,100395,0.3,0.3,0.2,0.3,1.3,1.3,1.0
701,2211,100395,1.3,1.3,0.2,0.3,1.3,1.3,2.67
702,2218,100395,0.3,1.3,0.2,0.3,0.3,0.3,3.0
703,2222,100397,0.3,1.3,0.2,0.2,0.3,0.3,2.33
704,2224,100397,1.3,2.3,0.2,0.2,0.3,0.3,3.0
705,2226,100398,2.3,3.3,0.2,0.3,1.3,1.3,2.0
706,2237,100399,1.3,2.3,0.2,0.2,0.3,0.3,2.67
707,2242,100401,2.3,2.3,0.2,0.3,0.3,0.3,2.67
708,2245,100401,2.3,2.3,1.0,0.3,0.3,0.3,3.0
709,2248,100403,1.3,1.3,1.0,0.3,0.3,0.3,2.33
710,2251,100403,1.3,1.3,0.2,0.3,0.3,0.3,2.33
711,2257,100405,3.3,3.3,0.2,0.3,0.3,0.3,3.0
712,2258,100405,3.3,3.3,0.2,0.3,0.3,0.3,3.0
713,2259,100405,2.3,3.3,0.2,0.3,0.3,0.3,3.0
714,2270,100407,2.3,2.3,1.0,0.3,0.3,0.3,1.67
715,2273,100407,1.3,1.3,0.2,0.3,0.3,0.3,2.33
716,2275,100407,0.3,0.3,0.2,0.3,0.3,0.3,3.0
717,2277,100407,2.3,2.3,0.2,0.3,0.3,0.3,2.67
718,2279,100408,1.3,2.3,1.0,0.3,0.3,0.3,1.33
719,2281,100408,1.3,2.3,1.0,0.3,0.3,0.3,1.0
720,2283,100408,1.3,2.3,0.2,0.3,0.3,0.3,2.0
721,2284,100409,0.3,0.3,0.2,0.3,2.3,0.3,1.33
722,2288,100409,2.3,2.3,0.2,0.3,0.3,0.3,2.33
723,2291,100409,0.3,0.3,0.2,0.3,0.3,0.3,2.67
724,2292,100409,0.3,0.3,0.2,0.3,0.3,0.3,3.0
725,2293,100409,1.3,1.3,0.2,0.3,0.3,0.3,2.33
726,2297,100409,1.3,1.3,0.2,0.3,0.3,0.3,2.67
727,2298,100409,2.3,2.3,0.2,0.3,0.3,0.3,2.33
728,2299,100409,1.3,1.3,0.2,0.3,0.3,0.3,2.0
729,2300,100409,0.3,0.3,0.2,0.3,0.3,0.3,2.33
730,2303,100409,0.3,0.3,0.2,0.3,0.3,0.3,2.0
731,2306,100409,0.3,0.3,0.2,0.3,0.3,0.3,1.67
732,2310,100409,2.3,2.3,0.2,0.3,0.3,0.3,3.0
733,2312,100409,2.3,2.3,0.2,0.3,0.3,0.3,2.67
734,2315,100409,1.3,1.3,0.2,0.3,0.3,0.3,2.33
735,2321,100410,1.3,1.3,0.2,0.3,0.3,0.3,2.67
736,2323,100410,1.3,1.3,0.2,0.3,0.3,0.3,3.0
737,2325,100410,2.3,2.3,0.2,0.3,0.3,0.3,2.67
738,2326,100410,2.3,2.3,0.2,0.3,0.3,0.3,2.33
739,2328,100410,2.3,2.3,0.2,0.3,0.3,0.3,1.67
740,2333,100410,1.3,1.3,1.0,0.3,0.3,0.3,2.33
741,2334,100410,0.3,1.3,0.2,0.3,0.3,0.3,2.67
742,2339,100410,3.3,3.3,0.2,0.3,0.3,0.3,3.0
743,2346,100411,0.3,0.3,0.2,0.3,0.3,0.3,1.67
744,2351,100412,1.3,1.3,0.2,0.3,0.3,0.3,1.67
745,2359,100413,0.3,2.3,0.2,0.3,0.3,0.3,1.0
746,2365,100414,0.3,1.3,0.2,0.2,0.3,0.3,2.67
747,2369,100415,0.3,1.3,0.2,0.2,0.3,0.3,2.0
748,2374,100417,1.3,1.3,0.2,0.3,0.3,0.3,2.0
749,2375,100417,2.3,3.3,0.2,0.3,0.3,0.3,2.67
750,2381,100417,1.3,1.3,0.2,0.3,0.3,0.3,3.0
751,2385,100418,0.3,1.3,0.2,0.3,0.3,0.3,3.0
752,2393,100418,0.3,1.3,0.2,0.3,0.3,0.3,3.0
753,2398,100420,2.3,2.3,0.2,0.2,0.3,0.3,2.67
754,2403,100423,0.3,1.3,0.2,0.3,0.3,0.3,2.33
755,2409,100423,0.3,1.3,1.0,0.3,0.3,0.3,1.67
756,2410,100423,1.3,1.3,0.2,0.3,0.3,0.3,3.0
757,2413,100423,2.3,2.3,0.2,0.3,0.3,0.3,3.0
758,2416,100423,0.3,1.3,0.2,0.3,0.3,0.3,2.33
759,2420,100424,3.3,3.3,0.2,0.3,0.3,0.3,3.0
760,2421,100425,0.3,0.3,0.2,0.2,0.3,0.3,2.67
761,2423,100425,1.3,1.3,0.2,0.2,0.3,0.3,2.67
762,2424,100425,0.3,1.3,0.2,0.2,0.3,0.3,1.0
763,2426,100425,1.3,1.3,0.2,0.2,0.3,0.3,2.67
764,2433,100427,1.3,1.3,0.2,0.2,0.3,0.3,2.33
765,2435,100427,2.3,2.3,0.2,0.2,0.3,0.3,2.0
766,2439,100428,0.3,0.3,0.2,0.2,0.3,0.3,2.0
767,2442,100428,2.3,2.3,0.2,0.2,0.3,0.3,2.67
768,2443,100428,2.3,2.3,0.2,0.2,0.3,0.3,1.67
769,2448,100429,1.3,2.3,1.0,1.0,0.3,0.3,3.0
770,2449,100429,0.3,0.3,0.2,0.2,0.3,0.3,1.33
771,2451,100429,1.3,1.3,0.2,0.2,0.3,0.3,2.67
772,2453,100429,0.3,1.3,0.2,0.2,0.3,0.3,2.67
773,2455,100429,0.3,2.3,0.2,0.2,0.3,0.3,3.0
774,2456,100429,0.3,1.3,0.2,1.0,0.3,0.3,3.0
775,2461,100430,1.3,1.3,0.2,0.2,0.3,0.3,2.67
776,2462,100430,0.3,0.3,0.2,0.2,0.3,0.3,2.67
777,2464,100430,2.3,2.3,0.2,0.2,0.3,0.3,2.33
